Index,price_per_ping
2499,200649
2500,173031
2501,325126
2502,152871
2503,195152
2504,190373
2505,235980
2506,117477
2507,172563
2508,216342
2509,112753
2510,100806
2511,190464
2512,174078
2513,332643
2514,129977
2515,215398
2516,222856
2517,157209
2518,272217
2519,172241
2520,171617
2521,78686
2522,280942
2523,153835
2524,178905
2525,757143
2526,63420
2527,184615
2528,293945
2529,0
2530,249907
2531,137532
2532,191698
2533,218728
2534,262279
2535,58731
2536,241128
2537,261520
2538,114902
2539,199038
2540,3700
2541,134917
2542,98863
2543,401786
2544,162490
2545,38675
2546,223711
2547,152319
2548,0
2549,257692
2550,256930
2551,347258
2552,101764
2553,106556
2554,455927
2555,195662
2556,147675
2557,221298
2558,115531
2559,120669
2560,425217
2561,117868
2562,235281
2563,75476
2564,302196
2565,203400
2566,346303
2567,0
2568,176943
2569,139057
2570,123350
2571,136701
2572,400110
2573,133516
2574,236929
2575,202388
2576,200327
2577,210954
2578,153108
2579,106022
2580,4500
2581,167750
2582,120681
2583,45000
2584,113727
2585,125010
2586,263055
2587,9600
2588,160256
2589,272727
2590,122206
2591,144085
2592,185846
2593,317684
2594,146471
2595,138652
2596,200354
2597,1739592
2598,219356
2599,255737
2600,124012
2601,211570
2602,162564
2603,143893
2604,121951
2605,130490
2606,171052
2607,152058
2608,233059
2609,169407
2610,72456
2611,75503
2612,189326
2613,198927
2614,146043
2615,39522
2616,100402
2617,127329
2618,224001
2619,232830
2620,148310
2621,256541
2622,139306
2623,447390
2624,170032
2625,509096
2626,194341
2627,153175
2628,36681
2629,224968
2630,231701
2631,269871
2632,211314
2633,125034
2634,57252
2635,147848
2636,98110
2637,138619
2638,160218
2639,63489
2640,221170
2641,192725
2642,193223
2643,189823
2644,224970
2645,161274
2646,139211
2647,253281
2648,371737
2649,9075
2650,207358
2651,101706
2652,140824
2653,128578
2654,184839
2655,227202
2656,360666
2657,244139
2658,203513
2659,124822
2660,188265
2661,165563
2662,147059
2663,105075
2664,164954
2665,304723
2666,118424
2667,107522
2668,77065
2669,128436
2670,187671
2671,186335
2672,265539
2673,252818
2674,229358
2675,234248
2676,166369
2677,150000
2678,269492
2679,306398
2680,132436
2681,851577
2682,196382
2683,232678
2684,155640
2685,68403
2686,222906
2687,54612
2688,181595
2689,181269
2690,232592
2691,184688
2692,73014
2693,90725
2694,102845
2695,92037
2696,168146
2697,717476
2698,1236806
2699,99144
2700,148237
2701,145908
2702,161932
2703,139106
2704,185453
2705,56098
2706,256889
2707,365898
2708,216403
2709,131632
2710,212766
2711,221220
2712,134196
2713,281481
2714,175867
2715,291236
2716,625000
2717,168969
2718,226380
2719,195475
2720,446381
2721,164402
2722,176121
2723,75374
2724,115648
2725,170178
2726,241951
2727,23671
2728,151976
2729,59554
2730,135781
2731,242927
2732,222767
2733,300734
2734,184418
2735,205973
2736,95698
2737,108770
2738,146489
2739,148780
2740,155566
2741,184599
2742,272957
2743,71588
2744,119880
2745,198515
2746,92295
2747,262826
2748,205612
2749,134961
2750,284974
2751,219070
2752,114270
2753,213901
2754,145921
2755,168227
2756,109494
2757,131554
2758,149605
2759,110738
2760,205017
2761,207254
2762,179268
2763,182414
2764,413294
2765,111736
2766,199060
2767,152375
2768,138039
2769,510343
2770,147462
2771,148831
2772,193694
2773,258519
2774,211138
2775,206218
2776,135257
2777,107743
2778,89621
2779,113472
2780,224720
2781,199937
2782,162583
2783,125876
2784,134247
2785,409578
2786,50635
2787,209631
2788,169082
2789,95833
2790,109738
2791,151057
2792,227718
2793,367816
2794,307939
2795,344994
2796,250708
2797,214371
2798,125720
2799,205677
2800,262467
2801,149316
2802,155235
2803,122148
2804,486787
2805,246536
2806,302991
2807,882353
2808,26158
2809,106285
2810,381944
2811,176166
2812,339057
2813,205265
2814,344980
2815,189895
2816,159134
2817,50063
2818,125377
2819,153183
2820,79231
2821,204563
2822,128023
2823,133385
2824,68115
2825,18129
2826,147580
2827,140449
2828,135226
2829,140525
2830,98085
2831,139795
2832,57990
2833,168149
2834,168888
2835,107738
2836,177778
2837,157751
2838,372046
2839,11956
2840,451565
2841,91714
2842,380952
2843,91717
2844,257778
2845,231990
2846,295988
2847,150679
2848,142727
2849,197756
2850,300214
2851,129424
2852,166917
2853,92384
2854,158946
2855,43304
2856,240772
2857,226337
2858,181966
2859,135180
2860,91222
2861,139007
2862,184326
2863,206552
2864,105897
2865,118371
2866,411523
2867,79244
2868,202713
2869,181687
2870,61050
2871,109240
2872,69753
2873,135853
2874,347110
2875,196323
2876,327320
2877,253936
2878,3964
2879,104022
2880,153399
2881,81318
2882,235227
2883,256006
2884,326582
2885,250139
2886,148271
2887,289495
2888,177596
2889,183708
2890,332215
2891,205064
2892,196124
2893,193413
2894,138676
2895,167522
2896,274962
2897,157068
2898,318874
2899,179905
2900,151104
2901,101526
2902,60483
2903,599449
2904,184922
2905,116618
2906,162413
2907,206479
2908,143446
2909,129390
2910,143408
2911,235506
2912,133451
2913,177830
2914,151301
2915,95317
2916,176276
2917,101884
2918,233844
2919,285237
2920,372054
2921,83007
2922,80754
2923,276358
2924,545368
2925,191540
2926,185844
2927,113033
2928,194308
2929,104614
2930,125541
2931,13946
2932,117265
2933,79216
2934,267538
2935,255801
2936,160550
2937,199864
2938,116524
2939,695750
2940,404861
2941,178384
2942,52970
2943,257463
2944,155568
2945,154515
2946,181159
2947,57180
2948,297915
2949,191617
2950,159209
2951,229339
2952,157193
2953,184144
2954,206170
2955,119586
2956,535910
2957,205415
2958,203874
2959,51673
2960,226055
2961,151150
2962,176058
2963,135216
2964,181390
2965,36834
2966,322727
2967,50010
2968,386603
2969,53672
2970,242688
2971,149185
2972,234955
2973,133554
2974,226493
2975,148185
2976,258231
2977,240007
2978,244213
2979,207912
2980,207021
2981,48670
2982,370370
2983,181439
2984,62228
2985,173578
2986,169714
2987,114636
2988,178363
2989,218955
2990,149393
2991,174632
2992,150244
2993,151099
2994,58953
2995,7946
2996,104259
2997,199841
2998,174899
2999,83038
3000,266859
3001,221738
3002,151499
3003,158390
3004,121086
3005,141431
3006,136504
3007,208688
3008,276988
3009,135663
3010,192436
3011,179065
3012,205180
3013,155170
3014,147831
3015,97525
3016,313170
3017,143152
3018,808081
3019,77830
3020,51573
3021,246417
3022,224987
3023,140499
3024,269608
3025,580845
3026,188233
3027,181508
3028,162414
3029,241125
3030,449346
3031,168851
3032,205947
3033,274945
3034,268097
3035,137956
3036,3409
3037,162198
3038,231689
3039,192498
3040,171811
3041,172602
3042,176593
3043,405164
3044,133970
3045,119209
3046,207946
3047,254054
3048,211984
3049,227087
3050,153954
3051,131622
3052,100513
3053,98213
3054,421549
3055,137563
3056,211023
3057,135185
3058,283554
3059,314144
3060,260317
3061,157473
3062,222420
3063,656949
3064,144117
3065,63010
3066,133295
3067,4500
3068,135796
3069,78341
3070,134940
3071,351342
3072,181498
3073,95023
3074,100849
3075,500724
3076,176768
3077,33307
3078,92387
3079,221145
3080,452976
3081,127938
3082,188513
3083,269897
3084,147407
3085,146883
3086,87633
3087,136761
3088,202190
3089,152015
3090,355882
3091,191058
3092,112700
3093,190037
3094,258214
3095,198413
3096,264427
3097,155044
3098,119832
3099,190393
3100,90607
3101,123725
3102,713675
3103,130061
3104,247815
3105,84211
3106,68555
3107,81391
3108,238044
3109,315148
3110,219674
3111,69533
3112,172477
3113,287509
3114,161561
3115,0
3116,132712
3117,0
3118,116330
3119,199829
3120,95382
3121,157768
3122,245731
3123,134936
3124,152026
3125,101283
3126,252660
3127,136612
3128,0
3129,313795
3130,57491
3131,96230
3132,101965
3133,75185
3134,375719
3135,192350
3136,143605
3137,200747
3138,23674
3139,161611
3140,189006
3141,264692
3142,76107
3143,142409
3144,212848
3145,164730
3146,342188
3147,101031
3148,97693
3149,184828
3150,209023
3151,302748
3152,153928
3153,123848
3154,180191
3155,133373
3156,131659
3157,222941
3158,295200
3159,294234
3160,172286
3161,171438
3162,228002
3163,47134
3164,140628
3165,143119
3166,88020
3167,148680
3168,122259
3169,78740
3170,213514
3171,174932
3172,278044
3173,202650
3174,194549
3175,165536
3176,129741
3177,126374
3178,168183
3179,166382
3180,228852
3181,110067
3182,140845
3183,86207
3184,279270
3185,248094
3186,242861
3187,264190
3188,360013
3189,142368
3190,199647
3191,223256
3192,228713
3193,171215
3194,240952
3195,167750
3196,127724
3197,16244
3198,148856
3199,203984
3200,225126
3201,126454
3202,225725
3203,315086
3204,37312
3205,210456
3206,294709
3207,128018
3208,276014
3209,158073
3210,281124
3211,211708
3212,132787
3213,312891
3214,199005
3215,142191
3216,186064
3217,59425
3218,48302
3219,197824
3220,128493
3221,184835
3222,363189
3223,228481
3224,165395
3225,284991
3226,96751
3227,186380
3228,265585
3229,273738
3230,85544
3231,379054
3232,270691
3233,60188
3234,233900
3235,211690
3236,655630
3237,121880
3238,42872
3239,208856
3240,218666
3241,134621
3242,302444
3243,244868
3244,383968
3245,241869
3246,196127
3247,101085
3248,123646
3249,151301
3250,138771
3251,166642
3252,0
3253,685000
3254,280824
3255,207069
3256,110948
3257,105596
3258,326622
3259,63751
3260,142958
3261,347966
3262,183740
3263,520086
3264,177314
3265,134985
3266,164572
3267,238281
3268,204180
3269,242082
3270,149153
3271,123279
3272,211108
3273,172798
3274,188895
3275,169040
3276,255395
3277,109075
3278,262843
3279,128132
3280,259862
3281,44800
3282,196809
3283,235604
3284,249329
3285,170996
3286,30243
3287,66549
3288,167087
3289,245075
3290,149047
3291,258859
3292,263161
3293,155304
3294,205657
3295,128315
3296,43318
3297,208251
3298,255694
3299,234542
3300,145220
3301,472773
3302,877059
3303,397000
3304,158613
3305,142200
3306,56667
3307,502711
3308,55648
3309,231715
3310,165938
3311,80708
3312,179195
3313,114379
3314,101163
3315,32099
3316,133305
3317,180567
3318,124094
3319,293607
3320,184629
3321,181736
3322,207386
3323,127963
3324,289376
3325,259384
3326,143886
3327,6061
3328,174603
3329,178253
3330,91866
3331,155009
3332,187816
3333,221865
3334,170648
3335,71971
3336,89676
3337,256701
3338,2591
3339,496642
3340,67422
3341,238257
3342,182474
3343,232165
3344,215659
3345,160063
3346,139021
3347,184729
3348,238697
3349,118546
3350,121404
3351,234384
3352,189696
3353,2299000
3354,197422
3355,142552
3356,233495
3357,212491
3358,200271
3359,333180
3360,93622
3361,125369
3362,264276
3363,415100
3364,254195
3365,95806
3366,153229
3367,155362
3368,196799
3369,207315
3370,202518
3371,130454
3372,197745
3373,142441
3374,212570
3375,101685
3376,0
3377,164319
3378,224355
3379,260601
3380,145641
3381,311983
3382,216687
3383,133111
3384,172712
3385,121359
3386,222533
3387,183883
3388,128558
3389,234018
3390,221746
3391,36991
3392,193278
3393,60618
3394,267726
3395,127314
3396,167888
3397,99347
3398,226939
3399,196850
3400,238245
3401,122954
3402,184214
3403,133667
3404,218891
3405,142867
3406,90988
3407,132953
3408,178486
3409,188221
3410,191982
3411,320503
3412,198952
3413,111446
3414,244826
3415,279154
3416,31720
3417,10714
3418,142796
3419,102255
3420,266716
3421,41140
3422,46200
3423,152602
3424,274969
3425,198903
3426,169771
3427,116490
3428,290810
3429,171932
3430,94667
3431,125209
3432,108313
3433,428571
3434,123865
3435,111493
3436,26667
3437,205958
3438,248095
3439,44316
3440,188272
3441,143382
3442,213811
3443,107716
3444,195765
3445,264582
3446,122755
3447,42580
3448,229059
3449,366360
3450,94903
3451,143967
3452,50450
3453,345814
3454,215804
3455,222357
3456,60440
3457,186989
3458,131764
3459,138434
3460,116413
3461,232370
3462,972222
3463,189130
3464,235373
3465,157394
3466,158213
3467,318172
3468,150908
3469,197681
3470,206043
3471,261977
3472,272250
3473,69410
3474,133369
3475,176327
3476,689655
3477,121112
3478,257129
3479,326471
3480,141255
3481,174578
3482,172517
3483,149983
3484,3933
3485,126429
3486,211672
3487,96656
3488,136534
3489,242392
3490,128379
3491,169553
3492,239210
3493,205148
3494,207194
3495,186586
3496,88743
3497,621406
3498,215166
3499,138067
3500,153587
3501,178515
3502,351543
3503,73470
3504,33148
3505,342362
3506,108183
3507,133513
3508,139961
3509,210403
3510,211785
3511,176799
3512,173003
3513,224820
3514,172939
3515,253614
3516,276647
3517,213778
3518,149026
3519,189148
3520,114101
3521,296961
3522,201761
3523,154100
3524,831731
3525,198381
3526,0
3527,172638
3528,181216
3529,152709
3530,279113
3531,209911
3532,365924
3533,7946
3534,241924
3535,178446
3536,121555
3537,210294
3538,129881
3539,124290
3540,204715
3541,142449
3542,112301
3543,135764
3544,288873
3545,149725
3546,231670
3547,514580
3548,306258
3549,203598
3550,147973
3551,119612
3552,281783
3553,133791
3554,223931
3555,0
3556,211820
3557,56724
3558,73508
3559,326761
3560,110889
3561,354395
3562,129552
3563,160035
3564,166287
3565,196609
3566,133528
3567,150598
3568,196257
3569,202962
3570,167880
3571,355503
3572,263171
3573,111532
3574,282220
3575,142185
3576,173019
3577,67193
3578,210626
3579,196791
3580,352393
3581,202406
3582,178732
3583,132881
3584,242730
3585,210133
3586,286275
3587,160303
3588,165770
3589,162390
3590,221839
3591,241700
3592,263113
3593,232437
3594,364564
3595,204579
3596,4581
3597,169682
3598,293408
3599,277576
3600,220629
